network_id,station_id,path
CWOP,CWOP_D2761,s3://cadcat/histwxstns/CWOP/CWOP_D2761.zarr/
CWOP,CWOP_D2779,s3://cadcat/histwxstns/CWOP/CWOP_D2779.zarr/
CWOP,CWOP_D2784,s3://cadcat/histwxstns/CWOP/CWOP_D2784.zarr/
CWOP,CWOP_D2789,s3://cadcat/histwxstns/CWOP/CWOP_D2789.zarr/
CWOP,CWOP_D2800,s3://cadcat/histwxstns/CWOP/CWOP_D2800.zarr/
CWOP,CWOP_D2803,s3://cadcat/histwxstns/CWOP/CWOP_D2803.zarr/
CWOP,CWOP_D2809,s3://cadcat/histwxstns/CWOP/CWOP_D2809.zarr/
CWOP,CWOP_D2810,s3://cadcat/histwxstns/CWOP/CWOP_D2810.zarr/
CWOP,CWOP_D2814,s3://cadcat/histwxstns/CWOP/CWOP_D2814.zarr/
CWOP,CWOP_D2816,s3://cadcat/histwxstns/CWOP/CWOP_D2816.zarr/
CWOP,CWOP_D2826,s3://cadcat/histwxstns/CWOP/CWOP_D2826.zarr/
CWOP,CWOP_D2828,s3://cadcat/histwxstns/CWOP/CWOP_D2828.zarr/
CWOP,CWOP_D2840,s3://cadcat/histwxstns/CWOP/CWOP_D2840.zarr/
CWOP,CWOP_D2845,s3://cadcat/histwxstns/CWOP/CWOP_D2845.zarr/
CWOP,CWOP_D2849,s3://cadcat/histwxstns/CWOP/CWOP_D2849.zarr/
CWOP,CWOP_D2868,s3://cadcat/histwxstns/CWOP/CWOP_D2868.zarr/
CWOP,CWOP_D2888,s3://cadcat/histwxstns/CWOP/CWOP_D2888.zarr/
CWOP,CWOP_D2889,s3://cadcat/histwxstns/CWOP/CWOP_D2889.zarr/
CWOP,CWOP_D2891,s3://cadcat/histwxstns/CWOP/CWOP_D2891.zarr/
CWOP,CWOP_D2910,s3://cadcat/histwxstns/CWOP/CWOP_D2910.zarr/
CWOP,CWOP_D2912,s3://cadcat/histwxstns/CWOP/CWOP_D2912.zarr/
CWOP,CWOP_D2923,s3://cadcat/histwxstns/CWOP/CWOP_D2923.zarr/
CWOP,CWOP_D2932,s3://cadcat/histwxstns/CWOP/CWOP_D2932.zarr/
CWOP,CWOP_D2934,s3://cadcat/histwxstns/CWOP/CWOP_D2934.zarr/
CWOP,CWOP_D2957,s3://cadcat/histwxstns/CWOP/CWOP_D2957.zarr/
CWOP,CWOP_D2967,s3://cadcat/histwxstns/CWOP/CWOP_D2967.zarr/
CWOP,CWOP_D2971,s3://cadcat/histwxstns/CWOP/CWOP_D2971.zarr/
CWOP,CWOP_D2976,s3://cadcat/histwxstns/CWOP/CWOP_D2976.zarr/
CWOP,CWOP_D2978,s3://cadcat/histwxstns/CWOP/CWOP_D2978.zarr/
CWOP,CWOP_D2989,s3://cadcat/histwxstns/CWOP/CWOP_D2989.zarr/
CWOP,CWOP_D2994,s3://cadcat/histwxstns/CWOP/CWOP_D2994.zarr/
CWOP,CWOP_D3008,s3://cadcat/histwxstns/CWOP/CWOP_D3008.zarr/
CWOP,CWOP_D3019,s3://cadcat/histwxstns/CWOP/CWOP_D3019.zarr/
CWOP,CWOP_D3025,s3://cadcat/histwxstns/CWOP/CWOP_D3025.zarr/
CWOP,CWOP_D3044,s3://cadcat/histwxstns/CWOP/CWOP_D3044.zarr/
CWOP,CWOP_D3049,s3://cadcat/histwxstns/CWOP/CWOP_D3049.zarr/
CWOP,CWOP_D3053,s3://cadcat/histwxstns/CWOP/CWOP_D3053.zarr/
CWOP,CWOP_D3057,s3://cadcat/histwxstns/CWOP/CWOP_D3057.zarr/
CWOP,CWOP_D3059,s3://cadcat/histwxstns/CWOP/CWOP_D3059.zarr/
CWOP,CWOP_D3073,s3://cadcat/histwxstns/CWOP/CWOP_D3073.zarr/
CWOP,CWOP_D3075,s3://cadcat/histwxstns/CWOP/CWOP_D3075.zarr/
CWOP,CWOP_D3081,s3://cadcat/histwxstns/CWOP/CWOP_D3081.zarr/
CWOP,CWOP_D3083,s3://cadcat/histwxstns/CWOP/CWOP_D3083.zarr/
CWOP,CWOP_D3084,s3://cadcat/histwxstns/CWOP/CWOP_D3084.zarr/
CWOP,CWOP_D3091,s3://cadcat/histwxstns/CWOP/CWOP_D3091.zarr/
CWOP,CWOP_D3104,s3://cadcat/histwxstns/CWOP/CWOP_D3104.zarr/
CWOP,CWOP_D3115,s3://cadcat/histwxstns/CWOP/CWOP_D3115.zarr/
CWOP,CWOP_D3135,s3://cadcat/histwxstns/CWOP/CWOP_D3135.zarr/
CWOP,CWOP_D3138,s3://cadcat/histwxstns/CWOP/CWOP_D3138.zarr/
CWOP,CWOP_D3140,s3://cadcat/histwxstns/CWOP/CWOP_D3140.zarr/
CWOP,CWOP_D3145,s3://cadcat/histwxstns/CWOP/CWOP_D3145.zarr/
CWOP,CWOP_D3147,s3://cadcat/histwxstns/CWOP/CWOP_D3147.zarr/
CWOP,CWOP_D3150,s3://cadcat/histwxstns/CWOP/CWOP_D3150.zarr/
CWOP,CWOP_D3153,s3://cadcat/histwxstns/CWOP/CWOP_D3153.zarr/
CWOP,CWOP_D3160,s3://cadcat/histwxstns/CWOP/CWOP_D3160.zarr/
CWOP,CWOP_D3169,s3://cadcat/histwxstns/CWOP/CWOP_D3169.zarr/
CWOP,CWOP_D3170,s3://cadcat/histwxstns/CWOP/CWOP_D3170.zarr/
CWOP,CWOP_D3172,s3://cadcat/histwxstns/CWOP/CWOP_D3172.zarr/
CWOP,CWOP_D3193,s3://cadcat/histwxstns/CWOP/CWOP_D3193.zarr/
CWOP,CWOP_D3200,s3://cadcat/histwxstns/CWOP/CWOP_D3200.zarr/
CWOP,CWOP_D3209,s3://cadcat/histwxstns/CWOP/CWOP_D3209.zarr/
CWOP,CWOP_D3219,s3://cadcat/histwxstns/CWOP/CWOP_D3219.zarr/
CWOP,CWOP_D3226,s3://cadcat/histwxstns/CWOP/CWOP_D3226.zarr/
CWOP,CWOP_D3230,s3://cadcat/histwxstns/CWOP/CWOP_D3230.zarr/
CWOP,CWOP_D3244,s3://cadcat/histwxstns/CWOP/CWOP_D3244.zarr/
CWOP,CWOP_D3250,s3://cadcat/histwxstns/CWOP/CWOP_D3250.zarr/
CWOP,CWOP_D3266,s3://cadcat/histwxstns/CWOP/CWOP_D3266.zarr/
CWOP,CWOP_D3271,s3://cadcat/histwxstns/CWOP/CWOP_D3271.zarr/
CWOP,CWOP_D3277,s3://cadcat/histwxstns/CWOP/CWOP_D3277.zarr/
CWOP,CWOP_D3291,s3://cadcat/histwxstns/CWOP/CWOP_D3291.zarr/
CWOP,CWOP_D3297,s3://cadcat/histwxstns/CWOP/CWOP_D3297.zarr/
CWOP,CWOP_D3334,s3://cadcat/histwxstns/CWOP/CWOP_D3334.zarr/
CWOP,CWOP_D3336,s3://cadcat/histwxstns/CWOP/CWOP_D3336.zarr/
CWOP,CWOP_D3345,s3://cadcat/histwxstns/CWOP/CWOP_D3345.zarr/
CWOP,CWOP_D3348,s3://cadcat/histwxstns/CWOP/CWOP_D3348.zarr/
CWOP,CWOP_D3364,s3://cadcat/histwxstns/CWOP/CWOP_D3364.zarr/
CWOP,CWOP_D3367,s3://cadcat/histwxstns/CWOP/CWOP_D3367.zarr/
CWOP,CWOP_D3373,s3://cadcat/histwxstns/CWOP/CWOP_D3373.zarr/
CWOP,CWOP_D3375,s3://cadcat/histwxstns/CWOP/CWOP_D3375.zarr/
CWOP,CWOP_D3387,s3://cadcat/histwxstns/CWOP/CWOP_D3387.zarr/
CWOP,CWOP_D3394,s3://cadcat/histwxstns/CWOP/CWOP_D3394.zarr/
CWOP,CWOP_D3399,s3://cadcat/histwxstns/CWOP/CWOP_D3399.zarr/
CWOP,CWOP_D3413,s3://cadcat/histwxstns/CWOP/CWOP_D3413.zarr/
CWOP,CWOP_D3422,s3://cadcat/histwxstns/CWOP/CWOP_D3422.zarr/
CWOP,CWOP_D3442,s3://cadcat/histwxstns/CWOP/CWOP_D3442.zarr/
CWOP,CWOP_D3449,s3://cadcat/histwxstns/CWOP/CWOP_D3449.zarr/
CWOP,CWOP_D3455,s3://cadcat/histwxstns/CWOP/CWOP_D3455.zarr/
CWOP,CWOP_D3469,s3://cadcat/histwxstns/CWOP/CWOP_D3469.zarr/
CWOP,CWOP_D3472,s3://cadcat/histwxstns/CWOP/CWOP_D3472.zarr/
CWOP,CWOP_D3480,s3://cadcat/histwxstns/CWOP/CWOP_D3480.zarr/
CWOP,CWOP_D3489,s3://cadcat/histwxstns/CWOP/CWOP_D3489.zarr/
CWOP,CWOP_D3492,s3://cadcat/histwxstns/CWOP/CWOP_D3492.zarr/
CWOP,CWOP_D3498,s3://cadcat/histwxstns/CWOP/CWOP_D3498.zarr/
CWOP,CWOP_D3516,s3://cadcat/histwxstns/CWOP/CWOP_D3516.zarr/
CWOP,CWOP_D3522,s3://cadcat/histwxstns/CWOP/CWOP_D3522.zarr/
CWOP,CWOP_D3525,s3://cadcat/histwxstns/CWOP/CWOP_D3525.zarr/
CWOP,CWOP_D3529,s3://cadcat/histwxstns/CWOP/CWOP_D3529.zarr/
CWOP,CWOP_D3535,s3://cadcat/histwxstns/CWOP/CWOP_D3535.zarr/
CWOP,CWOP_D3536,s3://cadcat/histwxstns/CWOP/CWOP_D3536.zarr/
CWOP,CWOP_D3546,s3://cadcat/histwxstns/CWOP/CWOP_D3546.zarr/
CWOP,CWOP_D3555,s3://cadcat/histwxstns/CWOP/CWOP_D3555.zarr/
CWOP,CWOP_D3557,s3://cadcat/histwxstns/CWOP/CWOP_D3557.zarr/
CWOP,CWOP_D3558,s3://cadcat/histwxstns/CWOP/CWOP_D3558.zarr/
CWOP,CWOP_D3560,s3://cadcat/histwxstns/CWOP/CWOP_D3560.zarr/
CWOP,CWOP_D3561,s3://cadcat/histwxstns/CWOP/CWOP_D3561.zarr/
CWOP,CWOP_D3562,s3://cadcat/histwxstns/CWOP/CWOP_D3562.zarr/
CWOP,CWOP_D3573,s3://cadcat/histwxstns/CWOP/CWOP_D3573.zarr/
CWOP,CWOP_D3583,s3://cadcat/histwxstns/CWOP/CWOP_D3583.zarr/
CWOP,CWOP_D3584,s3://cadcat/histwxstns/CWOP/CWOP_D3584.zarr/
CWOP,CWOP_D3588,s3://cadcat/histwxstns/CWOP/CWOP_D3588.zarr/
CWOP,CWOP_D3590,s3://cadcat/histwxstns/CWOP/CWOP_D3590.zarr/
CWOP,CWOP_D3601,s3://cadcat/histwxstns/CWOP/CWOP_D3601.zarr/
CWOP,CWOP_D3603,s3://cadcat/histwxstns/CWOP/CWOP_D3603.zarr/
CWOP,CWOP_D3605,s3://cadcat/histwxstns/CWOP/CWOP_D3605.zarr/
CWOP,CWOP_D3618,s3://cadcat/histwxstns/CWOP/CWOP_D3618.zarr/
CWOP,CWOP_D3621,s3://cadcat/histwxstns/CWOP/CWOP_D3621.zarr/
CWOP,CWOP_D3624,s3://cadcat/histwxstns/CWOP/CWOP_D3624.zarr/
CWOP,CWOP_D3625,s3://cadcat/histwxstns/CWOP/CWOP_D3625.zarr/
CWOP,CWOP_D3627,s3://cadcat/histwxstns/CWOP/CWOP_D3627.zarr/
CWOP,CWOP_D3632,s3://cadcat/histwxstns/CWOP/CWOP_D3632.zarr/
CWOP,CWOP_D3640,s3://cadcat/histwxstns/CWOP/CWOP_D3640.zarr/
CWOP,CWOP_D3661,s3://cadcat/histwxstns/CWOP/CWOP_D3661.zarr/
CWOP,CWOP_D3664,s3://cadcat/histwxstns/CWOP/CWOP_D3664.zarr/
CWOP,CWOP_D3666,s3://cadcat/histwxstns/CWOP/CWOP_D3666.zarr/
CWOP,CWOP_D3670,s3://cadcat/histwxstns/CWOP/CWOP_D3670.zarr/
CWOP,CWOP_D3672,s3://cadcat/histwxstns/CWOP/CWOP_D3672.zarr/
CWOP,CWOP_D3675,s3://cadcat/histwxstns/CWOP/CWOP_D3675.zarr/
CWOP,CWOP_D3684,s3://cadcat/histwxstns/CWOP/CWOP_D3684.zarr/
CWOP,CWOP_D3685,s3://cadcat/histwxstns/CWOP/CWOP_D3685.zarr/
CWOP,CWOP_D3693,s3://cadcat/histwxstns/CWOP/CWOP_D3693.zarr/
CWOP,CWOP_D3697,s3://cadcat/histwxstns/CWOP/CWOP_D3697.zarr/
CWOP,CWOP_D3702,s3://cadcat/histwxstns/CWOP/CWOP_D3702.zarr/
CWOP,CWOP_D3707,s3://cadcat/histwxstns/CWOP/CWOP_D3707.zarr/
CWOP,CWOP_D3711,s3://cadcat/histwxstns/CWOP/CWOP_D3711.zarr/
CWOP,CWOP_D3721,s3://cadcat/histwxstns/CWOP/CWOP_D3721.zarr/
CWOP,CWOP_D3723,s3://cadcat/histwxstns/CWOP/CWOP_D3723.zarr/
CWOP,CWOP_D3731,s3://cadcat/histwxstns/CWOP/CWOP_D3731.zarr/
CWOP,CWOP_D3746,s3://cadcat/histwxstns/CWOP/CWOP_D3746.zarr/
CWOP,CWOP_D3751,s3://cadcat/histwxstns/CWOP/CWOP_D3751.zarr/
CWOP,CWOP_D3757,s3://cadcat/histwxstns/CWOP/CWOP_D3757.zarr/
CWOP,CWOP_D3762,s3://cadcat/histwxstns/CWOP/CWOP_D3762.zarr/
CWOP,CWOP_D3780,s3://cadcat/histwxstns/CWOP/CWOP_D3780.zarr/
CWOP,CWOP_D3789,s3://cadcat/histwxstns/CWOP/CWOP_D3789.zarr/
CWOP,CWOP_D3793,s3://cadcat/histwxstns/CWOP/CWOP_D3793.zarr/
CWOP,CWOP_D3794,s3://cadcat/histwxstns/CWOP/CWOP_D3794.zarr/
CWOP,CWOP_D3801,s3://cadcat/histwxstns/CWOP/CWOP_D3801.zarr/
CWOP,CWOP_D3809,s3://cadcat/histwxstns/CWOP/CWOP_D3809.zarr/
CWOP,CWOP_D3810,s3://cadcat/histwxstns/CWOP/CWOP_D3810.zarr/
CWOP,CWOP_D3821,s3://cadcat/histwxstns/CWOP/CWOP_D3821.zarr/
CWOP,CWOP_D3822,s3://cadcat/histwxstns/CWOP/CWOP_D3822.zarr/
CWOP,CWOP_D3827,s3://cadcat/histwxstns/CWOP/CWOP_D3827.zarr/
CWOP,CWOP_D3835,s3://cadcat/histwxstns/CWOP/CWOP_D3835.zarr/
CWOP,CWOP_D3838,s3://cadcat/histwxstns/CWOP/CWOP_D3838.zarr/
CWOP,CWOP_D3842,s3://cadcat/histwxstns/CWOP/CWOP_D3842.zarr/
CWOP,CWOP_D3845,s3://cadcat/histwxstns/CWOP/CWOP_D3845.zarr/
CWOP,CWOP_D3849,s3://cadcat/histwxstns/CWOP/CWOP_D3849.zarr/
CWOP,CWOP_D3850,s3://cadcat/histwxstns/CWOP/CWOP_D3850.zarr/
CWOP,CWOP_D3855,s3://cadcat/histwxstns/CWOP/CWOP_D3855.zarr/
CWOP,CWOP_D3865,s3://cadcat/histwxstns/CWOP/CWOP_D3865.zarr/
CWOP,CWOP_D3870,s3://cadcat/histwxstns/CWOP/CWOP_D3870.zarr/
CWOP,CWOP_D3884,s3://cadcat/histwxstns/CWOP/CWOP_D3884.zarr/
CWOP,CWOP_D3889,s3://cadcat/histwxstns/CWOP/CWOP_D3889.zarr/
CWOP,CWOP_D3891,s3://cadcat/histwxstns/CWOP/CWOP_D3891.zarr/
CWOP,CWOP_D3913,s3://cadcat/histwxstns/CWOP/CWOP_D3913.zarr/
CWOP,CWOP_D3917,s3://cadcat/histwxstns/CWOP/CWOP_D3917.zarr/
CWOP,CWOP_D3933,s3://cadcat/histwxstns/CWOP/CWOP_D3933.zarr/
CWOP,CWOP_D3960,s3://cadcat/histwxstns/CWOP/CWOP_D3960.zarr/
CWOP,CWOP_D3976,s3://cadcat/histwxstns/CWOP/CWOP_D3976.zarr/
CWOP,CWOP_D3979,s3://cadcat/histwxstns/CWOP/CWOP_D3979.zarr/
CWOP,CWOP_D3981,s3://cadcat/histwxstns/CWOP/CWOP_D3981.zarr/
CWOP,CWOP_D3984,s3://cadcat/histwxstns/CWOP/CWOP_D3984.zarr/
CWOP,CWOP_D3996,s3://cadcat/histwxstns/CWOP/CWOP_D3996.zarr/
CWOP,CWOP_D4000,s3://cadcat/histwxstns/CWOP/CWOP_D4000.zarr/
CWOP,CWOP_D4008,s3://cadcat/histwxstns/CWOP/CWOP_D4008.zarr/
CWOP,CWOP_D4011,s3://cadcat/histwxstns/CWOP/CWOP_D4011.zarr/
CWOP,CWOP_D4026,s3://cadcat/histwxstns/CWOP/CWOP_D4026.zarr/
CWOP,CWOP_D4040,s3://cadcat/histwxstns/CWOP/CWOP_D4040.zarr/
CWOP,CWOP_D4060,s3://cadcat/histwxstns/CWOP/CWOP_D4060.zarr/
CWOP,CWOP_D4064,s3://cadcat/histwxstns/CWOP/CWOP_D4064.zarr/
CWOP,CWOP_D4069,s3://cadcat/histwxstns/CWOP/CWOP_D4069.zarr/
CWOP,CWOP_D4075,s3://cadcat/histwxstns/CWOP/CWOP_D4075.zarr/
CWOP,CWOP_D4091,s3://cadcat/histwxstns/CWOP/CWOP_D4091.zarr/
CWOP,CWOP_D4110,s3://cadcat/histwxstns/CWOP/CWOP_D4110.zarr/
CWOP,CWOP_D4114,s3://cadcat/histwxstns/CWOP/CWOP_D4114.zarr/
CWOP,CWOP_D4118,s3://cadcat/histwxstns/CWOP/CWOP_D4118.zarr/
CWOP,CWOP_D4122,s3://cadcat/histwxstns/CWOP/CWOP_D4122.zarr/
CWOP,CWOP_D4124,s3://cadcat/histwxstns/CWOP/CWOP_D4124.zarr/
CWOP,CWOP_D4130,s3://cadcat/histwxstns/CWOP/CWOP_D4130.zarr/
CWOP,CWOP_D4132,s3://cadcat/histwxstns/CWOP/CWOP_D4132.zarr/
CWOP,CWOP_D4134,s3://cadcat/histwxstns/CWOP/CWOP_D4134.zarr/
CWOP,CWOP_D4140,s3://cadcat/histwxstns/CWOP/CWOP_D4140.zarr/
CWOP,CWOP_D4146,s3://cadcat/histwxstns/CWOP/CWOP_D4146.zarr/
CWOP,CWOP_D4147,s3://cadcat/histwxstns/CWOP/CWOP_D4147.zarr/
CWOP,CWOP_D4148,s3://cadcat/histwxstns/CWOP/CWOP_D4148.zarr/
CWOP,CWOP_D4156,s3://cadcat/histwxstns/CWOP/CWOP_D4156.zarr/
CWOP,CWOP_D4161,s3://cadcat/histwxstns/CWOP/CWOP_D4161.zarr/
CWOP,CWOP_D4174,s3://cadcat/histwxstns/CWOP/CWOP_D4174.zarr/
CWOP,CWOP_D4176,s3://cadcat/histwxstns/CWOP/CWOP_D4176.zarr/
CWOP,CWOP_D4182,s3://cadcat/histwxstns/CWOP/CWOP_D4182.zarr/
CWOP,CWOP_D4189,s3://cadcat/histwxstns/CWOP/CWOP_D4189.zarr/
CWOP,CWOP_D4193,s3://cadcat/histwxstns/CWOP/CWOP_D4193.zarr/
CWOP,CWOP_D4201,s3://cadcat/histwxstns/CWOP/CWOP_D4201.zarr/
CWOP,CWOP_D4207,s3://cadcat/histwxstns/CWOP/CWOP_D4207.zarr/
CWOP,CWOP_D4209,s3://cadcat/histwxstns/CWOP/CWOP_D4209.zarr/
CWOP,CWOP_D4217,s3://cadcat/histwxstns/CWOP/CWOP_D4217.zarr/
CWOP,CWOP_D4219,s3://cadcat/histwxstns/CWOP/CWOP_D4219.zarr/
CWOP,CWOP_D4220,s3://cadcat/histwxstns/CWOP/CWOP_D4220.zarr/
CWOP,CWOP_D4232,s3://cadcat/histwxstns/CWOP/CWOP_D4232.zarr/
CWOP,CWOP_D4244,s3://cadcat/histwxstns/CWOP/CWOP_D4244.zarr/
CWOP,CWOP_D4246,s3://cadcat/histwxstns/CWOP/CWOP_D4246.zarr/
CWOP,CWOP_D4249,s3://cadcat/histwxstns/CWOP/CWOP_D4249.zarr/
CWOP,CWOP_D4254,s3://cadcat/histwxstns/CWOP/CWOP_D4254.zarr/
CWOP,CWOP_D4275,s3://cadcat/histwxstns/CWOP/CWOP_D4275.zarr/
CWOP,CWOP_D4280,s3://cadcat/histwxstns/CWOP/CWOP_D4280.zarr/
CWOP,CWOP_D4287,s3://cadcat/histwxstns/CWOP/CWOP_D4287.zarr/
CWOP,CWOP_D4293,s3://cadcat/histwxstns/CWOP/CWOP_D4293.zarr/
CWOP,CWOP_D4297,s3://cadcat/histwxstns/CWOP/CWOP_D4297.zarr/
CWOP,CWOP_D4312,s3://cadcat/histwxstns/CWOP/CWOP_D4312.zarr/
CWOP,CWOP_D4314,s3://cadcat/histwxstns/CWOP/CWOP_D4314.zarr/
CWOP,CWOP_D4315,s3://cadcat/histwxstns/CWOP/CWOP_D4315.zarr/
CWOP,CWOP_D4317,s3://cadcat/histwxstns/CWOP/CWOP_D4317.zarr/
CWOP,CWOP_D4322,s3://cadcat/histwxstns/CWOP/CWOP_D4322.zarr/
CWOP,CWOP_D4325,s3://cadcat/histwxstns/CWOP/CWOP_D4325.zarr/
CWOP,CWOP_D4331,s3://cadcat/histwxstns/CWOP/CWOP_D4331.zarr/
CWOP,CWOP_D4342,s3://cadcat/histwxstns/CWOP/CWOP_D4342.zarr/
CWOP,CWOP_D4346,s3://cadcat/histwxstns/CWOP/CWOP_D4346.zarr/
CWOP,CWOP_D4347,s3://cadcat/histwxstns/CWOP/CWOP_D4347.zarr/
CWOP,CWOP_D4348,s3://cadcat/histwxstns/CWOP/CWOP_D4348.zarr/
CWOP,CWOP_D4349,s3://cadcat/histwxstns/CWOP/CWOP_D4349.zarr/
CWOP,CWOP_D4353,s3://cadcat/histwxstns/CWOP/CWOP_D4353.zarr/
CWOP,CWOP_D4355,s3://cadcat/histwxstns/CWOP/CWOP_D4355.zarr/
CWOP,CWOP_D4359,s3://cadcat/histwxstns/CWOP/CWOP_D4359.zarr/
CWOP,CWOP_D4360,s3://cadcat/histwxstns/CWOP/CWOP_D4360.zarr/
CWOP,CWOP_D4365,s3://cadcat/histwxstns/CWOP/CWOP_D4365.zarr/
CWOP,CWOP_D4366,s3://cadcat/histwxstns/CWOP/CWOP_D4366.zarr/
CWOP,CWOP_D4368,s3://cadcat/histwxstns/CWOP/CWOP_D4368.zarr/
CWOP,CWOP_D4390,s3://cadcat/histwxstns/CWOP/CWOP_D4390.zarr/
CWOP,CWOP_D4394,s3://cadcat/histwxstns/CWOP/CWOP_D4394.zarr/
CWOP,CWOP_D4405,s3://cadcat/histwxstns/CWOP/CWOP_D4405.zarr/
CWOP,CWOP_D4408,s3://cadcat/histwxstns/CWOP/CWOP_D4408.zarr/
CWOP,CWOP_D4412,s3://cadcat/histwxstns/CWOP/CWOP_D4412.zarr/
CWOP,CWOP_D4414,s3://cadcat/histwxstns/CWOP/CWOP_D4414.zarr/
CWOP,CWOP_D4415,s3://cadcat/histwxstns/CWOP/CWOP_D4415.zarr/
CWOP,CWOP_D4420,s3://cadcat/histwxstns/CWOP/CWOP_D4420.zarr/
CWOP,CWOP_D4426,s3://cadcat/histwxstns/CWOP/CWOP_D4426.zarr/
CWOP,CWOP_D4430,s3://cadcat/histwxstns/CWOP/CWOP_D4430.zarr/
CWOP,CWOP_D4438,s3://cadcat/histwxstns/CWOP/CWOP_D4438.zarr/
CWOP,CWOP_D4442,s3://cadcat/histwxstns/CWOP/CWOP_D4442.zarr/
CWOP,CWOP_D4448,s3://cadcat/histwxstns/CWOP/CWOP_D4448.zarr/
CWOP,CWOP_D4452,s3://cadcat/histwxstns/CWOP/CWOP_D4452.zarr/
CWOP,CWOP_D4453,s3://cadcat/histwxstns/CWOP/CWOP_D4453.zarr/
CWOP,CWOP_D4456,s3://cadcat/histwxstns/CWOP/CWOP_D4456.zarr/
CWOP,CWOP_D4460,s3://cadcat/histwxstns/CWOP/CWOP_D4460.zarr/
CWOP,CWOP_D4464,s3://cadcat/histwxstns/CWOP/CWOP_D4464.zarr/
CWOP,CWOP_D4465,s3://cadcat/histwxstns/CWOP/CWOP_D4465.zarr/
CWOP,CWOP_D4471,s3://cadcat/histwxstns/CWOP/CWOP_D4471.zarr/
CWOP,CWOP_D4486,s3://cadcat/histwxstns/CWOP/CWOP_D4486.zarr/
CWOP,CWOP_D4490,s3://cadcat/histwxstns/CWOP/CWOP_D4490.zarr/
CWOP,CWOP_D4492,s3://cadcat/histwxstns/CWOP/CWOP_D4492.zarr/
CWOP,CWOP_D4493,s3://cadcat/histwxstns/CWOP/CWOP_D4493.zarr/
CWOP,CWOP_D4498,s3://cadcat/histwxstns/CWOP/CWOP_D4498.zarr/
CWOP,CWOP_D4501,s3://cadcat/histwxstns/CWOP/CWOP_D4501.zarr/
CWOP,CWOP_D4515,s3://cadcat/histwxstns/CWOP/CWOP_D4515.zarr/
CWOP,CWOP_D4522,s3://cadcat/histwxstns/CWOP/CWOP_D4522.zarr/
CWOP,CWOP_D4524,s3://cadcat/histwxstns/CWOP/CWOP_D4524.zarr/
CWOP,CWOP_D4531,s3://cadcat/histwxstns/CWOP/CWOP_D4531.zarr/
CWOP,CWOP_D4535,s3://cadcat/histwxstns/CWOP/CWOP_D4535.zarr/
CWOP,CWOP_D4543,s3://cadcat/histwxstns/CWOP/CWOP_D4543.zarr/
CWOP,CWOP_D4550,s3://cadcat/histwxstns/CWOP/CWOP_D4550.zarr/
CWOP,CWOP_D4592,s3://cadcat/histwxstns/CWOP/CWOP_D4592.zarr/
CWOP,CWOP_D4623,s3://cadcat/histwxstns/CWOP/CWOP_D4623.zarr/
CWOP,CWOP_D4624,s3://cadcat/histwxstns/CWOP/CWOP_D4624.zarr/
CWOP,CWOP_D4626,s3://cadcat/histwxstns/CWOP/CWOP_D4626.zarr/
CWOP,CWOP_D4632,s3://cadcat/histwxstns/CWOP/CWOP_D4632.zarr/
CWOP,CWOP_D4637,s3://cadcat/histwxstns/CWOP/CWOP_D4637.zarr/
CWOP,CWOP_D4647,s3://cadcat/histwxstns/CWOP/CWOP_D4647.zarr/
CWOP,CWOP_D4650,s3://cadcat/histwxstns/CWOP/CWOP_D4650.zarr/
CWOP,CWOP_D4652,s3://cadcat/histwxstns/CWOP/CWOP_D4652.zarr/
CWOP,CWOP_D4656,s3://cadcat/histwxstns/CWOP/CWOP_D4656.zarr/
CWOP,CWOP_D4664,s3://cadcat/histwxstns/CWOP/CWOP_D4664.zarr/
CWOP,CWOP_D4674,s3://cadcat/histwxstns/CWOP/CWOP_D4674.zarr/
CWOP,CWOP_D4679,s3://cadcat/histwxstns/CWOP/CWOP_D4679.zarr/
CWOP,CWOP_D4680,s3://cadcat/histwxstns/CWOP/CWOP_D4680.zarr/
CWOP,CWOP_D4686,s3://cadcat/histwxstns/CWOP/CWOP_D4686.zarr/
CWOP,CWOP_D4688,s3://cadcat/histwxstns/CWOP/CWOP_D4688.zarr/
CWOP,CWOP_D4689,s3://cadcat/histwxstns/CWOP/CWOP_D4689.zarr/
CWOP,CWOP_D4695,s3://cadcat/histwxstns/CWOP/CWOP_D4695.zarr/
CWOP,CWOP_D4698,s3://cadcat/histwxstns/CWOP/CWOP_D4698.zarr/
CWOP,CWOP_D4702,s3://cadcat/histwxstns/CWOP/CWOP_D4702.zarr/
CWOP,CWOP_D4729,s3://cadcat/histwxstns/CWOP/CWOP_D4729.zarr/
CWOP,CWOP_D4735,s3://cadcat/histwxstns/CWOP/CWOP_D4735.zarr/
CWOP,CWOP_D4737,s3://cadcat/histwxstns/CWOP/CWOP_D4737.zarr/
CWOP,CWOP_D4738,s3://cadcat/histwxstns/CWOP/CWOP_D4738.zarr/
CWOP,CWOP_D4740,s3://cadcat/histwxstns/CWOP/CWOP_D4740.zarr/
CWOP,CWOP_D4742,s3://cadcat/histwxstns/CWOP/CWOP_D4742.zarr/
CWOP,CWOP_D4764,s3://cadcat/histwxstns/CWOP/CWOP_D4764.zarr/
CWOP,CWOP_D4765,s3://cadcat/histwxstns/CWOP/CWOP_D4765.zarr/
