station_name,activity_id,source_id,member_id,time_period,path
arcata_eureka_airport_kacv,wrf,ec-earth3,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/ec-earth3/mid-century/tmy_arcata_eureka_airport_kacv_wrf_ec-earth3_r1i1p1f1_mid-century.csv
arcata_eureka_airport_kacv,wrf,ec-earth3,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/ec-earth3/mid-late-century/tmy_arcata_eureka_airport_kacv_wrf_ec-earth3_r1i1p1f1_mid-late-century.csv
arcata_eureka_airport_kacv,wrf,ec-earth3,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/ec-earth3/near-future/tmy_arcata_eureka_airport_kacv_wrf_ec-earth3_r1i1p1f1_near-future.csv
arcata_eureka_airport_kacv,wrf,ec-earth3,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/ec-earth3/present-day/tmy_arcata_eureka_airport_kacv_wrf_ec-earth3_r1i1p1f1_present-day.csv
arcata_eureka_airport_kacv,wrf,miroc6,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/miroc6/mid-century/tmy_arcata_eureka_airport_kacv_wrf_miroc6_r1i1p1f1_mid-century.csv
arcata_eureka_airport_kacv,wrf,miroc6,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/miroc6/mid-late-century/tmy_arcata_eureka_airport_kacv_wrf_miroc6_r1i1p1f1_mid-late-century.csv
arcata_eureka_airport_kacv,wrf,miroc6,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/miroc6/near-future/tmy_arcata_eureka_airport_kacv_wrf_miroc6_r1i1p1f1_near-future.csv
arcata_eureka_airport_kacv,wrf,miroc6,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/miroc6/present-day/tmy_arcata_eureka_airport_kacv_wrf_miroc6_r1i1p1f1_present-day.csv
arcata_eureka_airport_kacv,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/mpi-esm1-2-hr/mid-century/tmy_arcata_eureka_airport_kacv_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-century.csv
arcata_eureka_airport_kacv,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/mpi-esm1-2-hr/mid-late-century/tmy_arcata_eureka_airport_kacv_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-late-century.csv
arcata_eureka_airport_kacv,wrf,mpi-esm1-2-hr,r3i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/mpi-esm1-2-hr/near-future/tmy_arcata_eureka_airport_kacv_wrf_mpi-esm1-2-hr_r3i1p1f1_near-future.csv
arcata_eureka_airport_kacv,wrf,mpi-esm1-2-hr,r3i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/mpi-esm1-2-hr/present-day/tmy_arcata_eureka_airport_kacv_wrf_mpi-esm1-2-hr_r3i1p1f1_present-day.csv
arcata_eureka_airport_kacv,wrf,taiesm1,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/taiesm1/mid-century/tmy_arcata_eureka_airport_kacv_wrf_taiesm1_r1i1p1f1_mid-century.csv
arcata_eureka_airport_kacv,wrf,taiesm1,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/taiesm1/mid-late-century/tmy_arcata_eureka_airport_kacv_wrf_taiesm1_r1i1p1f1_mid-late-century.csv
arcata_eureka_airport_kacv,wrf,taiesm1,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/taiesm1/near-future/tmy_arcata_eureka_airport_kacv_wrf_taiesm1_r1i1p1f1_near-future.csv
arcata_eureka_airport_kacv,wrf,taiesm1,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/arcata_eureka_airport_kacv/taiesm1/present-day/tmy_arcata_eureka_airport_kacv_wrf_taiesm1_r1i1p1f1_present-day.csv
bakersfield_meadows_field_kbfl,wrf,ec-earth3,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/ec-earth3/mid-century/tmy_bakersfield_meadows_field_kbfl_wrf_ec-earth3_r1i1p1f1_mid-century.csv
bakersfield_meadows_field_kbfl,wrf,ec-earth3,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/ec-earth3/mid-late-century/tmy_bakersfield_meadows_field_kbfl_wrf_ec-earth3_r1i1p1f1_mid-late-century.csv
bakersfield_meadows_field_kbfl,wrf,ec-earth3,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/ec-earth3/near-future/tmy_bakersfield_meadows_field_kbfl_wrf_ec-earth3_r1i1p1f1_near-future.csv
bakersfield_meadows_field_kbfl,wrf,ec-earth3,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/ec-earth3/present-day/tmy_bakersfield_meadows_field_kbfl_wrf_ec-earth3_r1i1p1f1_present-day.csv
bakersfield_meadows_field_kbfl,wrf,miroc6,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/miroc6/mid-century/tmy_bakersfield_meadows_field_kbfl_wrf_miroc6_r1i1p1f1_mid-century.csv
bakersfield_meadows_field_kbfl,wrf,miroc6,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/miroc6/mid-late-century/tmy_bakersfield_meadows_field_kbfl_wrf_miroc6_r1i1p1f1_mid-late-century.csv
bakersfield_meadows_field_kbfl,wrf,miroc6,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/miroc6/near-future/tmy_bakersfield_meadows_field_kbfl_wrf_miroc6_r1i1p1f1_near-future.csv
bakersfield_meadows_field_kbfl,wrf,miroc6,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/miroc6/present-day/tmy_bakersfield_meadows_field_kbfl_wrf_miroc6_r1i1p1f1_present-day.csv
bakersfield_meadows_field_kbfl,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/mpi-esm1-2-hr/mid-century/tmy_bakersfield_meadows_field_kbfl_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-century.csv
bakersfield_meadows_field_kbfl,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/mpi-esm1-2-hr/mid-late-century/tmy_bakersfield_meadows_field_kbfl_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-late-century.csv
bakersfield_meadows_field_kbfl,wrf,mpi-esm1-2-hr,r3i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/mpi-esm1-2-hr/near-future/tmy_bakersfield_meadows_field_kbfl_wrf_mpi-esm1-2-hr_r3i1p1f1_near-future.csv
bakersfield_meadows_field_kbfl,wrf,mpi-esm1-2-hr,r3i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/mpi-esm1-2-hr/present-day/tmy_bakersfield_meadows_field_kbfl_wrf_mpi-esm1-2-hr_r3i1p1f1_present-day.csv
bakersfield_meadows_field_kbfl,wrf,taiesm1,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/taiesm1/mid-century/tmy_bakersfield_meadows_field_kbfl_wrf_taiesm1_r1i1p1f1_mid-century.csv
bakersfield_meadows_field_kbfl,wrf,taiesm1,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/taiesm1/mid-late-century/tmy_bakersfield_meadows_field_kbfl_wrf_taiesm1_r1i1p1f1_mid-late-century.csv
bakersfield_meadows_field_kbfl,wrf,taiesm1,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/taiesm1/near-future/tmy_bakersfield_meadows_field_kbfl_wrf_taiesm1_r1i1p1f1_near-future.csv
bakersfield_meadows_field_kbfl,wrf,taiesm1,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/bakersfield_meadows_field_kbfl/taiesm1/present-day/tmy_bakersfield_meadows_field_kbfl_wrf_taiesm1_r1i1p1f1_present-day.csv
blythe_asos_kblh,wrf,ec-earth3,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/ec-earth3/mid-century/tmy_blythe_asos_kblh_wrf_ec-earth3_r1i1p1f1_mid-century.csv
blythe_asos_kblh,wrf,ec-earth3,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/ec-earth3/mid-late-century/tmy_blythe_asos_kblh_wrf_ec-earth3_r1i1p1f1_mid-late-century.csv
blythe_asos_kblh,wrf,ec-earth3,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/ec-earth3/near-future/tmy_blythe_asos_kblh_wrf_ec-earth3_r1i1p1f1_near-future.csv
blythe_asos_kblh,wrf,ec-earth3,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/ec-earth3/present-day/tmy_blythe_asos_kblh_wrf_ec-earth3_r1i1p1f1_present-day.csv
blythe_asos_kblh,wrf,miroc6,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/miroc6/mid-century/tmy_blythe_asos_kblh_wrf_miroc6_r1i1p1f1_mid-century.csv
blythe_asos_kblh,wrf,miroc6,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/miroc6/mid-late-century/tmy_blythe_asos_kblh_wrf_miroc6_r1i1p1f1_mid-late-century.csv
blythe_asos_kblh,wrf,miroc6,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/miroc6/near-future/tmy_blythe_asos_kblh_wrf_miroc6_r1i1p1f1_near-future.csv
blythe_asos_kblh,wrf,miroc6,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/miroc6/present-day/tmy_blythe_asos_kblh_wrf_miroc6_r1i1p1f1_present-day.csv
blythe_asos_kblh,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/mpi-esm1-2-hr/mid-century/tmy_blythe_asos_kblh_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-century.csv
blythe_asos_kblh,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/mpi-esm1-2-hr/mid-late-century/tmy_blythe_asos_kblh_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-late-century.csv
blythe_asos_kblh,wrf,mpi-esm1-2-hr,r3i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/mpi-esm1-2-hr/near-future/tmy_blythe_asos_kblh_wrf_mpi-esm1-2-hr_r3i1p1f1_near-future.csv
blythe_asos_kblh,wrf,mpi-esm1-2-hr,r3i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/mpi-esm1-2-hr/present-day/tmy_blythe_asos_kblh_wrf_mpi-esm1-2-hr_r3i1p1f1_present-day.csv
blythe_asos_kblh,wrf,taiesm1,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/taiesm1/mid-century/tmy_blythe_asos_kblh_wrf_taiesm1_r1i1p1f1_mid-century.csv
blythe_asos_kblh,wrf,taiesm1,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/taiesm1/mid-late-century/tmy_blythe_asos_kblh_wrf_taiesm1_r1i1p1f1_mid-late-century.csv
blythe_asos_kblh,wrf,taiesm1,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/taiesm1/near-future/tmy_blythe_asos_kblh_wrf_taiesm1_r1i1p1f1_near-future.csv
blythe_asos_kblh,wrf,taiesm1,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/blythe_asos_kblh/taiesm1/present-day/tmy_blythe_asos_kblh_wrf_taiesm1_r1i1p1f1_present-day.csv
burbank-glendale-pasadena_airport_kbur,wrf,ec-earth3,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/ec-earth3/mid-century/tmy_burbank-glendale-pasadena_airport_kbur_wrf_ec-earth3_r1i1p1f1_mid-century.csv
burbank-glendale-pasadena_airport_kbur,wrf,ec-earth3,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/ec-earth3/mid-late-century/tmy_burbank-glendale-pasadena_airport_kbur_wrf_ec-earth3_r1i1p1f1_mid-late-century.csv
burbank-glendale-pasadena_airport_kbur,wrf,ec-earth3,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/ec-earth3/near-future/tmy_burbank-glendale-pasadena_airport_kbur_wrf_ec-earth3_r1i1p1f1_near-future.csv
burbank-glendale-pasadena_airport_kbur,wrf,ec-earth3,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/ec-earth3/present-day/tmy_burbank-glendale-pasadena_airport_kbur_wrf_ec-earth3_r1i1p1f1_present-day.csv
burbank-glendale-pasadena_airport_kbur,wrf,miroc6,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/miroc6/mid-century/tmy_burbank-glendale-pasadena_airport_kbur_wrf_miroc6_r1i1p1f1_mid-century.csv
burbank-glendale-pasadena_airport_kbur,wrf,miroc6,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/miroc6/mid-late-century/tmy_burbank-glendale-pasadena_airport_kbur_wrf_miroc6_r1i1p1f1_mid-late-century.csv
burbank-glendale-pasadena_airport_kbur,wrf,miroc6,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/miroc6/near-future/tmy_burbank-glendale-pasadena_airport_kbur_wrf_miroc6_r1i1p1f1_near-future.csv
burbank-glendale-pasadena_airport_kbur,wrf,miroc6,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/miroc6/present-day/tmy_burbank-glendale-pasadena_airport_kbur_wrf_miroc6_r1i1p1f1_present-day.csv
burbank-glendale-pasadena_airport_kbur,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/mpi-esm1-2-hr/mid-century/tmy_burbank-glendale-pasadena_airport_kbur_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-century.csv
burbank-glendale-pasadena_airport_kbur,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/mpi-esm1-2-hr/mid-late-century/tmy_burbank-glendale-pasadena_airport_kbur_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-late-century.csv
burbank-glendale-pasadena_airport_kbur,wrf,mpi-esm1-2-hr,r3i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/mpi-esm1-2-hr/near-future/tmy_burbank-glendale-pasadena_airport_kbur_wrf_mpi-esm1-2-hr_r3i1p1f1_near-future.csv
burbank-glendale-pasadena_airport_kbur,wrf,mpi-esm1-2-hr,r3i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/mpi-esm1-2-hr/present-day/tmy_burbank-glendale-pasadena_airport_kbur_wrf_mpi-esm1-2-hr_r3i1p1f1_present-day.csv
burbank-glendale-pasadena_airport_kbur,wrf,taiesm1,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/taiesm1/mid-century/tmy_burbank-glendale-pasadena_airport_kbur_wrf_taiesm1_r1i1p1f1_mid-century.csv
burbank-glendale-pasadena_airport_kbur,wrf,taiesm1,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/taiesm1/mid-late-century/tmy_burbank-glendale-pasadena_airport_kbur_wrf_taiesm1_r1i1p1f1_mid-late-century.csv
burbank-glendale-pasadena_airport_kbur,wrf,taiesm1,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/taiesm1/near-future/tmy_burbank-glendale-pasadena_airport_kbur_wrf_taiesm1_r1i1p1f1_near-future.csv
burbank-glendale-pasadena_airport_kbur,wrf,taiesm1,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/burbank-glendale-pasadena_airport_kbur/taiesm1/present-day/tmy_burbank-glendale-pasadena_airport_kbur_wrf_taiesm1_r1i1p1f1_present-day.csv
desert_resorts_regional_airport_ktrm,wrf,ec-earth3,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/ec-earth3/mid-century/tmy_desert_resorts_regional_airport_ktrm_wrf_ec-earth3_r1i1p1f1_mid-century.csv
desert_resorts_regional_airport_ktrm,wrf,ec-earth3,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/ec-earth3/mid-late-century/tmy_desert_resorts_regional_airport_ktrm_wrf_ec-earth3_r1i1p1f1_mid-late-century.csv
desert_resorts_regional_airport_ktrm,wrf,ec-earth3,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/ec-earth3/near-future/tmy_desert_resorts_regional_airport_ktrm_wrf_ec-earth3_r1i1p1f1_near-future.csv
desert_resorts_regional_airport_ktrm,wrf,ec-earth3,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/ec-earth3/present-day/tmy_desert_resorts_regional_airport_ktrm_wrf_ec-earth3_r1i1p1f1_present-day.csv
desert_resorts_regional_airport_ktrm,wrf,miroc6,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/miroc6/mid-century/tmy_desert_resorts_regional_airport_ktrm_wrf_miroc6_r1i1p1f1_mid-century.csv
desert_resorts_regional_airport_ktrm,wrf,miroc6,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/miroc6/mid-late-century/tmy_desert_resorts_regional_airport_ktrm_wrf_miroc6_r1i1p1f1_mid-late-century.csv
desert_resorts_regional_airport_ktrm,wrf,miroc6,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/miroc6/near-future/tmy_desert_resorts_regional_airport_ktrm_wrf_miroc6_r1i1p1f1_near-future.csv
desert_resorts_regional_airport_ktrm,wrf,miroc6,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/miroc6/present-day/tmy_desert_resorts_regional_airport_ktrm_wrf_miroc6_r1i1p1f1_present-day.csv
desert_resorts_regional_airport_ktrm,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/mpi-esm1-2-hr/mid-century/tmy_desert_resorts_regional_airport_ktrm_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-century.csv
desert_resorts_regional_airport_ktrm,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/mpi-esm1-2-hr/mid-late-century/tmy_desert_resorts_regional_airport_ktrm_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-late-century.csv
desert_resorts_regional_airport_ktrm,wrf,mpi-esm1-2-hr,r3i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/mpi-esm1-2-hr/near-future/tmy_desert_resorts_regional_airport_ktrm_wrf_mpi-esm1-2-hr_r3i1p1f1_near-future.csv
desert_resorts_regional_airport_ktrm,wrf,mpi-esm1-2-hr,r3i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/mpi-esm1-2-hr/present-day/tmy_desert_resorts_regional_airport_ktrm_wrf_mpi-esm1-2-hr_r3i1p1f1_present-day.csv
desert_resorts_regional_airport_ktrm,wrf,taiesm1,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/taiesm1/mid-century/tmy_desert_resorts_regional_airport_ktrm_wrf_taiesm1_r1i1p1f1_mid-century.csv
desert_resorts_regional_airport_ktrm,wrf,taiesm1,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/taiesm1/mid-late-century/tmy_desert_resorts_regional_airport_ktrm_wrf_taiesm1_r1i1p1f1_mid-late-century.csv
desert_resorts_regional_airport_ktrm,wrf,taiesm1,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/taiesm1/near-future/tmy_desert_resorts_regional_airport_ktrm_wrf_taiesm1_r1i1p1f1_near-future.csv
desert_resorts_regional_airport_ktrm,wrf,taiesm1,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/desert_resorts_regional_airport_ktrm/taiesm1/present-day/tmy_desert_resorts_regional_airport_ktrm_wrf_taiesm1_r1i1p1f1_present-day.csv
downtown_los_angeles_usc_campus_kcqt,wrf,ec-earth3,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/ec-earth3/mid-century/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_ec-earth3_r1i1p1f1_mid-century.csv
downtown_los_angeles_usc_campus_kcqt,wrf,ec-earth3,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/ec-earth3/mid-late-century/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_ec-earth3_r1i1p1f1_mid-late-century.csv
downtown_los_angeles_usc_campus_kcqt,wrf,ec-earth3,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/ec-earth3/near-future/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_ec-earth3_r1i1p1f1_near-future.csv
downtown_los_angeles_usc_campus_kcqt,wrf,ec-earth3,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/ec-earth3/present-day/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_ec-earth3_r1i1p1f1_present-day.csv
downtown_los_angeles_usc_campus_kcqt,wrf,miroc6,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/miroc6/mid-century/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_miroc6_r1i1p1f1_mid-century.csv
downtown_los_angeles_usc_campus_kcqt,wrf,miroc6,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/miroc6/mid-late-century/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_miroc6_r1i1p1f1_mid-late-century.csv
downtown_los_angeles_usc_campus_kcqt,wrf,miroc6,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/miroc6/near-future/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_miroc6_r1i1p1f1_near-future.csv
downtown_los_angeles_usc_campus_kcqt,wrf,miroc6,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/miroc6/present-day/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_miroc6_r1i1p1f1_present-day.csv
downtown_los_angeles_usc_campus_kcqt,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/mpi-esm1-2-hr/mid-century/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-century.csv
downtown_los_angeles_usc_campus_kcqt,wrf,mpi-esm1-2-hr,r3i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/mpi-esm1-2-hr/mid-late-century/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_mpi-esm1-2-hr_r3i1p1f1_mid-late-century.csv
downtown_los_angeles_usc_campus_kcqt,wrf,mpi-esm1-2-hr,r3i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/mpi-esm1-2-hr/near-future/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_mpi-esm1-2-hr_r3i1p1f1_near-future.csv
downtown_los_angeles_usc_campus_kcqt,wrf,mpi-esm1-2-hr,r3i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/mpi-esm1-2-hr/present-day/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_mpi-esm1-2-hr_r3i1p1f1_present-day.csv
downtown_los_angeles_usc_campus_kcqt,wrf,taiesm1,r1i1p1f1,mid-century,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/taiesm1/mid-century/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_taiesm1_r1i1p1f1_mid-century.csv
downtown_los_angeles_usc_campus_kcqt,wrf,taiesm1,r1i1p1f1,mid-late-century,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/taiesm1/mid-late-century/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_taiesm1_r1i1p1f1_mid-late-century.csv
downtown_los_angeles_usc_campus_kcqt,wrf,taiesm1,r1i1p1f1,near-future,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/taiesm1/near-future/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_taiesm1_r1i1p1f1_near-future.csv
downtown_los_angeles_usc_campus_kcqt,wrf,taiesm1,r1i1p1f1,present-day,s3://cadcat/climate-profiles/typical-met-year/downtown_los_angeles_usc_campus_kcqt/taiesm1/present-day/tmy_downtown_los_angeles_usc_campus_kcqt_wrf_taiesm1_r1i1p1f1_present-day.csv
